v,omega,x,y,phi,xr,yr,phir,delta
-0.0302,-0.0224,28.4339,0.3377,-0.0931,28.6001,0.2779,-0.0958,-0.0114
-0.0295,-0.0219,28.5334,0.3278,-0.0935,28.7001,0.2683,-0.0960,-0.0111
-0.0289,-0.0215,28.6329,0.3179,-0.0940,28.8001,0.2586,-0.0963,-0.0109
-0.0283,-0.0210,28.7324,0.3079,-0.0944,28.9001,0.2489,-0.0966,-0.0106
-0.0276,-0.0205,28.8319,0.2979,-0.0948,29.0001,0.2392,-0.0968,-0.0104
-0.0270,-0.0201,28.9314,0.2879,-0.0952,29.1001,0.2295,-0.0970,-0.0101
-0.0263,-0.0196,29.0309,0.2778,-0.0956,29.2001,0.2198,-0.0972,-0.0099
-0.0257,-0.0191,29.1304,0.2678,-0.0960,29.3001,0.2100,-0.0975,-0.0096
-0.0250,-0.0186,29.2299,0.2577,-0.0964,29.4001,0.2002,-0.0977,-0.0093
-0.0244,-0.0181,29.3293,0.2475,-0.0968,29.5001,0.1904,-0.0979,-0.0091
-0.0237,-0.0177,29.4288,0.2374,-0.0971,29.6001,0.1806,-0.0980,-0.0088
-0.0231,-0.0172,29.5283,0.2272,-0.0975,29.7001,0.1707,-0.0982,-0.0086
-0.0224,-0.0167,29.6278,0.2170,-0.0978,29.8001,0.1609,-0.0984,-0.0083
-0.0218,-0.0162,29.7273,0.2068,-0.0982,29.9001,0.1510,-0.0985,-0.0080
-0.0211,-0.0157,29.8267,0.1966,-0.0985,30.0001,0.1411,-0.0987,-0.0078
-0.0204,-0.0152,29.9262,0.1863,-0.0988,30.1001,0.1312,-0.0988,-0.0075
-0.0198,-0.0147,30.0257,0.1761,-0.0991,30.2001,0.1213,-0.0989,-0.0072
-0.0191,-0.0142,30.1252,0.1658,-0.0994,30.3001,0.1114,-0.0991,-0.0070
-0.0184,-0.0137,30.2246,0.1555,-0.0997,30.4001,0.1014,-0.0992,-0.0067
-0.0178,-0.0132,30.3241,0.1452,-0.1000,30.5001,0.0915,-0.0993,-0.0064
-0.0171,-0.0127,30.4236,0.1348,-0.1002,30.6001,0.0815,-0.0993,-0.0062
-0.0164,-0.0122,30.5230,0.1245,-0.1005,30.7001,0.0715,-0.0994,-0.0059
-0.0157,-0.0117,30.6225,0.1141,-0.1007,30.8001,0.0615,-0.0995,-0.0056
-0.0151,-0.0112,30.7219,0.1037,-0.1010,30.9001,0.0516,-0.0995,-0.0054
-0.0144,-0.0107,30.8214,0.0934,-0.1012,31.0001,0.0416,-0.0996,-0.0051
-0.0137,-0.0102,30.9209,0.0830,-0.1014,31.1001,0.0316,-0.0996,-0.0048
-0.0130,-0.0097,31.0203,0.0726,-0.1016,31.2001,0.0216,-0.0996,-0.0045
-0.0123,-0.0092,31.1198,0.0622,-0.1018,31.3001,0.0116,-0.0997,-0.0043
-0.0116,-0.0087,31.2192,0.0518,-0.1020,31.4001,0.0016,-0.0997,-0.0040
-0.0110,-0.0082,31.3187,0.0414,-0.1022,31.5001,-0.0084,-0.0997,-0.0037
-0.0103,-0.0077,31.4182,0.0309,-0.1023,31.6001,-0.0184,-0.0997,-0.0035
-0.0096,-0.0072,31.5176,0.0205,-0.1025,31.7001,-0.0284,-0.0996,-0.0032
-0.0089,-0.0067,31.6171,0.0101,-0.1026,31.8001,-0.0384,-0.0996,-0.0029
-0.0082,-0.0062,31.7165,-0.0003,-0.1028,31.9001,-0.0484,-0.0996,-0.0026
-0.0075,-0.0057,31.8160,-0.0107,-0.1029,32.0001,-0.0584,-0.0995,-0.0024
-0.0068,-0.0052,31.9154,-0.0212,-0.1030,32.1001,-0.0684,-0.0994,-0.0021
-0.0062,-0.0047,32.0149,-0.0316,-0.1031,32.2001,-0.0783,-0.0994,-0.0018
-0.0055,-0.0041,32.1143,-0.0420,-0.1032,32.3001,-0.0883,-0.0993,-0.0016
-0.0048,-0.0036,32.2138,-0.0524,-0.1033,32.4001,-0.0983,-0.0992,-0.0013
-0.0041,-0.0031,32.3133,-0.0628,-0.1033,32.5001,-0.1082,-0.0991,-0.0010
-0.0034,-0.0026,32.4127,-0.0732,-0.1034,32.6001,-0.1181,-0.0990,-0.0007
-0.0027,-0.0021,32.5122,-0.0836,-0.1035,32.7001,-0.1281,-0.0989,-0.0005
-0.0020,-0.0016,32.6116,-0.0940,-0.1035,32.8001,-0.1380,-0.0987,-0.0002
-0.0013,-0.0011,32.7111,-0.1044,-0.1035,32.9001,-0.1479,-0.0986,0.0001
-0.0006,-0.0006,32.8106,-0.1147,-0.1036,33.0001,-0.1578,-0.0984,0.0004
0.0001,-0.0000,32.9100,-0.1251,-0.1036,33.1001,-0.1676,-0.0983,0.0006
0.0008,0.0005,33.0095,-0.1354,-0.1036,33.2001,-0.1775,-0.0981,0.0009
0.0014,0.0010,33.1089,-0.1457,-0.1036,33.3001,-0.1873,-0.0979,0.0012
0.0021,0.0015,33.2084,-0.1560,-0.1035,33.4001,-0.1971,-0.0977,0.0015
0.0028,0.0020,33.3079,-0.1663,-0.1035,33.5001,-0.2069,-0.0975,0.0017
0.0035,0.0025,33.4074,-0.1766,-0.1035,33.6001,-0.2167,-0.0973,0.0020
0.0042,0.0030,33.5068,-0.1869,-0.1034,33.7001,-0.2264,-0.0971,0.0023
0.0049,0.0035,33.6063,-0.1971,-0.1034,33.8001,-0.2362,-0.0969,0.0026
0.0056,0.0040,33.7058,-0.2073,-0.1033,33.9001,-0.2459,-0.0966,0.0028
0.0063,0.0046,33.8053,-0.2175,-0.1032,34.0001,-0.2555,-0.0964,0.0031
0.0070,0.0051,33.9047,-0.2277,-0.1031,34.1001,-0.2652,-0.0961,0.0034
0.0076,0.0056,34.0042,-0.2379,-0.1030,34.2001,-0.2748,-0.0959,0.0036
0.0083,0.0061,34.1037,-0.2480,-0.1029,34.3000,-0.2844,-0.0956,0.0039
0.0090,0.0066,34.2032,-0.2581,-0.1028,34.4000,-0.2940,-0.0953,0.0042
0.0097,0.0071,34.3027,-0.2682,-0.1027,34.5000,-0.3035,-0.0950,0.0045
0.0104,0.0076,34.4022,-0.2782,-0.1025,34.6000,-0.3131,-0.0947,0.0047
0.0111,0.0081,34.5017,-0.2883,-0.1024,34.7000,-0.3225,-0.0944,0.0050
0.0117,0.0086,34.6012,-0.2983,-0.1022,34.8000,-0.3320,-0.0941,0.0053
0.0124,0.0091,34.7007,-0.3082,-0.1020,34.9000,-0.3414,-0.0937,0.0055
0.0131,0.0096,34.8002,-0.3182,-0.1018,35.0000,-0.3508,-0.0934,0.0058
0.0138,0.0101,34.8997,-0.3281,-0.1017,35.1000,-0.3601,-0.0930,0.0061
0.0145,0.0106,34.9992,-0.3379,-0.1014,35.2000,-0.3694,-0.0927,0.0063
0.0151,0.0111,35.0987,-0.3478,-0.1012,35.3000,-0.3787,-0.0923,0.0066
0.0158,0.0116,35.1982,-0.3576,-0.1010,35.4000,-0.3880,-0.0919,0.0069
0.0165,0.0121,35.2978,-0.3674,-0.1008,35.5000,-0.3972,-0.0915,0.0071
0.0172,0.0126,35.3973,-0.3771,-0.1005,35.6000,-0.4063,-0.0911,0.0074
0.0178,0.0131,35.4968,-0.3868,-0.1003,35.7000,-0.4154,-0.0907,0.0077
0.0185,0.0136,35.5963,-0.3964,-0.1000,35.8000,-0.4245,-0.0903,0.0079
0.0192,0.0141,35.6959,-0.4061,-0.0998,35.9000,-0.4335,-0.0899,0.0082
0.0198,0.0146,35.7954,-0.4156,-0.0995,36.0000,-0.4425,-0.0894,0.0084
0.0205,0.0151,35.8950,-0.4252,-0.0992,36.1000,-0.4515,-0.0890,0.0087
0.0211,0.0156,35.9945,-0.4347,-0.0989,36.2000,-0.4604,-0.0885,0.0090
0.0218,0.0160,36.0941,-0.4441,-0.0986,36.3000,-0.4692,-0.0881,0.0092
0.0224,0.0165,36.1936,-0.4535,-0.0982,36.4000,-0.4780,-0.0876,0.0095
0.0231,0.0170,36.2932,-0.4629,-0.0979,36.5000,-0.4868,-0.0871,0.0097
0.0237,0.0175,36.3928,-0.4722,-0.0976,36.6000,-0.4955,-0.0866,0.0100
0.0244,0.0180,36.4923,-0.4815,-0.0972,36.7000,-0.5042,-0.0861,0.0102
0.0250,0.0185,36.5919,-0.4907,-0.0969,36.8000,-0.5128,-0.0856,0.0105
0.0257,0.0189,36.6915,-0.4999,-0.0965,36.9000,-0.5213,-0.0851,0.0107
0.0263,0.0194,36.7911,-0.5090,-0.0961,37.0000,-0.5298,-0.0846,0.0110
0.0270,0.0199,36.8907,-0.5181,-0.0957,37.1000,-0.5383,-0.0841,0.0112
0.0276,0.0204,36.9903,-0.5271,-0.0953,37.2000,-0.5467,-0.0835,0.0115
0.0282,0.0208,37.0898,-0.5360,-0.0949,37.3000,-0.5550,-0.0830,0.0117
0.0289,0.0213,37.1895,-0.5450,-0.0945,37.4000,-0.5633,-0.0824,0.0120
0.0295,0.0218,37.2891,-0.5538,-0.0941,37.5000,-0.5716,-0.0819,0.0122
0.0301,0.0222,37.3887,-0.5626,-0.0936,37.6000,-0.5797,-0.0813,0.0125
0.0307,0.0227,37.4883,-0.5714,-0.0932,37.7000,-0.5879,-0.0807,0.0127
0.0314,0.0231,37.5879,-0.5801,-0.0927,37.8000,-0.5959,-0.0801,0.0130
0.0320,0.0236,37.6875,-0.5887,-0.0923,37.9000,-0.6039,-0.0795,0.0132
0.0326,0.0241,37.7872,-0.5973,-0.0918,38.0000,-0.6119,-0.0789,0.0135
0.0332,0.0245,37.8868,-0.6058,-0.0913,38.1000,-0.6197,-0.0783,0.0137
0.0338,0.0250,37.9865,-0.6143,-0.0908,38.2000,-0.6276,-0.0777,0.0139
0.0344,0.0254,38.0861,-0.6227,-0.0903,38.3000,-0.6353,-0.0771,0.0142
0.0350,0.0258,38.1858,-0.6310,-0.0898,38.4000,-0.6430,-0.0764,0.0144
0.0356,0.0263,38.2854,-0.6393,-0.0893,38.5000,-0.6506,-0.0758,0.0146
0.0362,0.0267,38.3851,-0.6475,-0.0888,38.6000,-0.6582,-0.0751,0.0149
0.0368,0.0272,38.4848,-0.6556,-0.0883,38.7000,-0.6657,-0.0745,0.0151
0.0374,0.0276,38.5844,-0.6637,-0.0877,38.8000,-0.6731,-0.0738,0.0153
0.0380,0.0280,38.6841,-0.6717,-0.0872,38.9000,-0.6805,-0.0731,0.0156
0.0385,0.0285,38.7838,-0.6797,-0.0866,39.0000,-0.6878,-0.0725,0.0158
0.0391,0.0289,38.8835,-0.6876,-0.0860,39.1000,-0.6950,-0.0718,0.0160
0.0397,0.0293,38.9832,-0.6954,-0.0855,39.2000,-0.7021,-0.0711,0.0162
0.0403,0.0297,39.0829,-0.7031,-0.0849,39.3000,-0.7092,-0.0704,0.0164
0.0408,0.0302,39.1826,-0.7108,-0.0843,39.4000,-0.7162,-0.0697,0.0167
0.0414,0.0306,39.2823,-0.7184,-0.0837,39.5000,-0.7232,-0.0690,0.0169
0.0419,0.0310,39.3820,-0.7259,-0.0831,39.6000,-0.7301,-0.0682,0.0171
0.0425,0.0314,39.4818,-0.7334,-0.0824,39.7000,-0.7369,-0.0675,0.0173
0.0430,0.0318,39.5815,-0.7408,-0.0818,39.8000,-0.7436,-0.0668,0.0175
0.0436,0.0322,39.6812,-0.7481,-0.0812,39.9000,-0.7502,-0.0660,0.0177
0.0441,0.0326,39.7810,-0.7553,-0.0805,40.0000,-0.7568,-0.0653,0.0180
0.0447,0.0330,39.8807,-0.7625,-0.0799,40.1000,-0.7633,-0.0645,0.0182
0.0452,0.0334,39.9805,-0.7696,-0.0792,40.2000,-0.7697,-0.0638,0.0184
0.0457,0.0338,40.0802,-0.7766,-0.0786,40.3000,-0.7761,-0.0630,0.0186
0.0462,0.0342,40.1800,-0.7835,-0.0779,40.4000,-0.7823,-0.0622,0.0188
0.0468,0.0346,40.2798,-0.7904,-0.0772,40.5000,-0.7885,-0.0614,0.0190
0.0473,0.0349,40.3795,-0.7972,-0.0765,40.6000,-0.7946,-0.0606,0.0192
0.0478,0.0353,40.4793,-0.8039,-0.0758,40.7000,-0.8007,-0.0598,0.0194
0.0483,0.0357,40.5791,-0.8105,-0.0751,40.7999,-0.8066,-0.0590,0.0196
0.0488,0.0361,40.6789,-0.8170,-0.0744,40.8999,-0.8125,-0.0582,0.0198
0.0493,0.0364,40.7787,-0.8235,-0.0737,40.9999,-0.8183,-0.0574,0.0200
0.0498,0.0368,40.8785,-0.8299,-0.0729,41.0999,-0.8240,-0.0566,0.0201
0.0502,0.0371,40.9783,-0.8362,-0.0722,41.1999,-0.8296,-0.0558,0.0203
0.0507,0.0375,41.0781,-0.8424,-0.0715,41.2999,-0.8351,-0.0549,0.0205
0.0512,0.0379,41.1779,-0.8485,-0.0707,41.3999,-0.8406,-0.0541,0.0207
0.0517,0.0382,41.2777,-0.8546,-0.0699,41.4999,-0.8460,-0.0533,0.0209
0.0521,0.0386,41.3776,-0.8605,-0.0692,41.5999,-0.8513,-0.0524,0.0211
0.0526,0.0389,41.4774,-0.8664,-0.0684,41.6999,-0.8565,-0.0516,0.0212
0.0531,0.0392,41.5772,-0.8722,-0.0676,41.7999,-0.8616,-0.0507,0.0214
0.0535,0.0396,41.6771,-0.8779,-0.0669,41.8999,-0.8666,-0.0499,0.0216
0.0540,0.0399,41.7769,-0.8835,-0.0661,41.9999,-0.8716,-0.0490,0.0218
0.0544,0.0402,41.8768,-0.8890,-0.0653,42.0999,-0.8764,-0.0481,0.0219
0.0548,0.0405,41.9766,-0.8944,-0.0645,42.1999,-0.8812,-0.0472,0.0221
0.0553,0.0409,42.0765,-0.8998,-0.0636,42.2999,-0.8859,-0.0464,0.0223
0.0557,0.0412,42.1764,-0.9050,-0.0628,42.3999,-0.8905,-0.0455,0.0224
0.0561,0.0415,42.2762,-0.9102,-0.0620,42.4999,-0.8950,-0.0446,0.0226
0.0565,0.0418,42.3761,-0.9153,-0.0612,42.5999,-0.8994,-0.0437,0.0228
0.0569,0.0421,42.4760,-0.9203,-0.0603,42.6999,-0.9037,-0.0428,0.0229
0.0573,0.0424,42.5759,-0.9252,-0.0595,42.7999,-0.9080,-0.0419,0.0231
0.0577,0.0427,42.6758,-0.9300,-0.0586,42.8999,-0.9121,-0.0410,0.0232
0.0581,0.0430,42.7757,-0.9347,-0.0578,42.9999,-0.9162,-0.0401,0.0234
0.0585,0.0433,42.8756,-0.9393,-0.0569,43.0999,-0.9201,-0.0391,0.0235
0.0589,0.0436,42.9755,-0.9438,-0.0561,43.1999,-0.9240,-0.0382,0.0237
0.0593,0.0438,43.0754,-0.9482,-0.0552,43.2999,-0.9278,-0.0373,0.0238
0.0596,0.0441,43.1753,-0.9526,-0.0543,43.3999,-0.9315,-0.0364,0.0239
0.0600,0.0444,43.2752,-0.9568,-0.0534,43.4999,-0.9350,-0.0354,0.0241
0.0603,0.0446,43.3751,-0.9610,-0.0526,43.5999,-0.9385,-0.0345,0.0242
0.0607,0.0449,43.4751,-0.9650,-0.0517,43.6999,-0.9420,-0.0336,0.0244
0.0610,0.0452,43.5750,-0.9690,-0.0508,43.7999,-0.9453,-0.0326,0.0245
0.0614,0.0454,43.6749,-0.9728,-0.0499,43.8999,-0.9485,-0.0317,0.0246
0.0617,0.0456,43.7749,-0.9766,-0.0490,43.9999,-0.9516,-0.0307,0.0247
0.0620,0.0459,43.8748,-0.9802,-0.0480,44.0999,-0.9546,-0.0298,0.0249
0.0623,0.0461,43.9748,-0.9838,-0.0471,44.1999,-0.9576,-0.0288,0.0250
0.0627,0.0464,44.0747,-0.9873,-0.0462,44.2999,-0.9604,-0.0279,0.0251
0.0630,0.0466,44.1747,-0.9906,-0.0453,44.3999,-0.9631,-0.0269,0.0252
0.0633,0.0468,44.2746,-0.9939,-0.0443,44.4999,-0.9658,-0.0259,0.0253
0.0636,0.0470,44.3746,-0.9971,-0.0434,44.5999,-0.9683,-0.0250,0.0254
0.0639,0.0472,44.4745,-1.0001,-0.0425,44.6999,-0.9708,-0.0240,0.0255
0.0641,0.0475,44.5745,-1.0031,-0.0415,44.7999,-0.9731,-0.0230,0.0257
0.0644,0.0477,44.6745,-1.0060,-0.0406,44.8999,-0.9754,-0.0221,0.0258
0.0647,0.0479,44.7744,-1.0087,-0.0396,44.9999,-0.9775,-0.0211,0.0259
0.0649,0.0481,44.8744,-1.0114,-0.0387,45.0999,-0.9796,-0.0201,0.0260
0.0652,0.0482,44.9744,-1.0140,-0.0377,45.1999,-0.9815,-0.0191,0.0261
0.0654,0.0484,45.0744,-1.0164,-0.0367,45.2999,-0.9834,-0.0181,0.0261
0.0657,0.0486,45.1743,-1.0188,-0.0358,45.3999,-0.9852,-0.0172,0.0262
0.0659,0.0488,45.2743,-1.0211,-0.0348,45.4999,-0.9868,-0.0162,0.0263
0.0662,0.0490,45.3743,-1.0232,-0.0338,45.5999,-0.9884,-0.0152,0.0264
0.0664,0.0491,45.4743,-1.0253,-0.0328,45.6999,-0.9899,-0.0142,0.0265
0.0666,0.0493,45.5743,-1.0272,-0.0319,45.7999,-0.9912,-0.0132,0.0266
0.0668,0.0494,45.6743,-1.0291,-0.0309,45.8999,-0.9925,-0.0122,0.0267
0.0670,0.0496,45.7743,-1.0309,-0.0299,45.9999,-0.9937,-0.0112,0.0267
0.0672,0.0497,45.8743,-1.0325,-0.0289,46.0999,-0.9948,-0.0102,0.0268
0.0674,0.0499,45.9743,-1.0340,-0.0279,46.1999,-0.9957,-0.0092,0.0269
0.0676,0.0500,46.0743,-1.0355,-0.0269,46.2999,-0.9966,-0.0082,0.0269
0.0678,0.0502,46.1743,-1.0368,-0.0259,46.3999,-0.9974,-0.0072,0.0270
0.0679,0.0503,46.2743,-1.0381,-0.0249,46.4999,-0.9981,-0.0062,0.0271
0.0681,0.0504,46.3743,-1.0392,-0.0239,46.5999,-0.9986,-0.0052,0.0271
0.0682,0.0505,46.4743,-1.0402,-0.0229,46.6999,-0.9991,-0.0042,0.0272
0.0684,0.0506,46.5743,-1.0411,-0.0219,46.7999,-0.9995,-0.0032,0.0272
0.0685,0.0507,46.6743,-1.0420,-0.0209,46.8999,-0.9997,-0.0022,0.0273
0.0687,0.0508,46.7743,-1.0427,-0.0198,46.9999,-0.9999,-0.0012,0.0273
0.0688,0.0509,46.8743,-1.0433,-0.0188,47.0999,-1.0000,-0.0002,0.0274
0.0689,0.0510,46.9743,-1.0438,-0.0178,47.1999,-1.0000,0.0008,0.0274
0.0690,0.0511,47.0743,-1.0442,-0.0168,47.2999,-0.9998,0.0018,0.0274
0.0691,0.0512,47.1743,-1.0445,-0.0158,47.3998,-0.9996,0.0028,0.0275
0.0692,0.0513,47.2743,-1.0447,-0.0147,47.4998,-0.9993,0.0038,0.0275
0.0693,0.0513,47.3743,-1.0448,-0.0137,47.5998,-0.9989,0.0048,0.0276
0.0694,0.0514,47.4743,-1.0448,-0.0127,47.6998,-0.9983,0.0058,0.0276
0.0695,0.0515,47.5744,-1.0446,-0.0117,47.7998,-0.9977,0.0068,0.0276
0.0696,0.0515,47.6744,-1.0444,-0.0106,47.8998,-0.9970,0.0078,0.0276
0.0696,0.0516,47.7744,-1.0441,-0.0096,47.9998,-0.9962,0.0087,0.0276
0.0697,0.0516,47.8744,-1.0436,-0.0086,48.0998,-0.9952,0.0097,0.0277
0.0698,0.0517,47.9744,-1.0431,-0.0075,48.1998,-0.9942,0.0107,0.0277
0.0698,0.0517,48.0744,-1.0425,-0.0065,48.2998,-0.9931,0.0117,0.0277
0.0698,0.0517,48.1744,-1.0417,-0.0055,48.3998,-0.9919,0.0127,0.0277
0.0699,0.0517,48.2744,-1.0409,-0.0044,48.4998,-0.9905,0.0137,0.0277
0.0699,0.0518,48.3744,-1.0399,-0.0034,48.5998,-0.9891,0.0147,0.0277
0.0699,0.0518,48.4744,-1.0389,-0.0024,48.6998,-0.9876,0.0157,0.0277
0.0699,0.0518,48.5744,-1.0377,-0.0013,48.7998,-0.9860,0.0167,0.0277
0.0699,0.0518,48.6744,-1.0364,-0.0003,48.8998,-0.9843,0.0177,0.0277
0.0699,0.0518,48.7744,-1.0351,0.0007,48.9998,-0.9825,0.0186,0.0277
0.0699,0.0518,48.8744,-1.0336,0.0018,49.0998,-0.9805,0.0196,0.0277
0.0699,0.0518,48.9744,-1.0320,0.0028,49.1998,-0.9785,0.0206,0.0277
0.0698,0.0517,49.0744,-1.0303,0.0039,49.2998,-0.9764,0.0216,0.0276
0.0698,0.0517,49.1744,-1.0286,0.0049,49.3998,-0.9742,0.0226,0.0276
0.0698,0.0517,49.2744,-1.0267,0.0059,49.4998,-0.9719,0.0235,0.0276
0.0697,0.0516,49.3744,-1.0247,0.0070,49.5998,-0.9695,0.0245,0.0276
0.0697,0.0516,49.4744,-1.0226,0.0080,49.6998,-0.9670,0.0255,0.0275
0.0696,0.0516,49.5744,-1.0204,0.0090,49.7998,-0.9644,0.0264,0.0275
0.0695,0.0515,49.6743,-1.0181,0.0100,49.8998,-0.9617,0.0274,0.0275
0.0695,0.0515,49.7743,-1.0157,0.0111,49.9998,-0.9589,0.0284,0.0274
0.0694,0.0514,49.8743,-1.0132,0.0121,50.0998,-0.9560,0.0293,0.0274
0.0693,0.0513,49.9743,-1.0106,0.0131,50.1998,-0.9531,0.0303,0.0274
0.0692,0.0513,50.0743,-1.0079,0.0142,50.2998,-0.9500,0.0312,0.0273
0.0691,0.0512,50.1742,-1.0051,0.0152,50.3998,-0.9468,0.0322,0.0273
0.0690,0.0511,50.2742,-1.0022,0.0162,50.4998,-0.9436,0.0331,0.0272
0.0689,0.0510,50.3742,-0.9992,0.0172,50.5998,-0.9402,0.0341,0.0272
0.0687,0.0509,50.4741,-0.9961,0.0183,50.6998,-0.9367,0.0350,0.0271
0.0686,0.0508,50.5741,-0.9929,0.0193,50.7998,-0.9332,0.0359,0.0271
0.0685,0.0507,50.6740,-0.9896,0.0203,50.8998,-0.9296,0.0369,0.0270
0.0683,0.0506,50.7740,-0.9862,0.0213,50.9998,-0.9258,0.0378,0.0269
0.0682,0.0505,50.8739,-0.9827,0.0223,51.0998,-0.9220,0.0387,0.0269
0.0680,0.0504,50.9739,-0.9791,0.0233,51.1998,-0.9181,0.0396,0.0268
0.0678,0.0503,51.0738,-0.9754,0.0243,51.2998,-0.9141,0.0405,0.0267
0.0677,0.0501,51.1738,-0.9716,0.0253,51.3998,-0.9100,0.0414,0.0266
0.0675,0.0500,51.2737,-0.9678,0.0263,51.4998,-0.9058,0.0424,0.0266
0.0673,0.0499,51.3736,-0.9638,0.0273,51.5998,-0.9015,0.0433,0.0265
0.0671,0.0497,51.4735,-0.9597,0.0283,51.6998,-0.8971,0.0441,0.0264
0.0669,0.0496,51.5735,-0.9555,0.0293,51.7998,-0.8927,0.0450,0.0263
0.0667,0.0494,51.6734,-0.9513,0.0303,51.8998,-0.8881,0.0459,0.0262
0.0665,0.0492,51.7733,-0.9469,0.0313,51.9998,-0.8835,0.0468,0.0261
0.0662,0.0491,51.8732,-0.9424,0.0323,52.0998,-0.8787,0.0477,0.0260
0.0660,0.0489,51.9731,-0.9379,0.0333,52.1998,-0.8739,0.0486,0.0259
0.0658,0.0487,52.0730,-0.9332,0.0343,52.2998,-0.8690,0.0494,0.0258
0.0655,0.0486,52.1729,-0.9285,0.0352,52.3998,-0.8640,0.0503,0.0257
0.0653,0.0484,52.2728,-0.9237,0.0362,52.4998,-0.8589,0.0512,0.0256
0.0650,0.0482,52.3727,-0.9187,0.0372,52.5998,-0.8538,0.0520,0.0255
0.0648,0.0480,52.4726,-0.9137,0.0381,52.6998,-0.8485,0.0529,0.0254
0.0645,0.0478,52.5725,-0.9086,0.0391,52.7998,-0.8432,0.0537,0.0253
0.0642,0.0476,52.6723,-0.9034,0.0400,52.8998,-0.8378,0.0545,0.0252
0.0639,0.0474,52.7722,-0.8981,0.0410,52.9998,-0.8323,0.0554,0.0251
0.0636,0.0472,52.8721,-0.8928,0.0419,53.0998,-0.8267,0.0562,0.0250
0.0633,0.0470,52.9719,-0.8873,0.0429,53.1998,-0.8210,0.0570,0.0248
0.0630,0.0467,53.0718,-0.8817,0.0438,53.2998,-0.8153,0.0578,0.0247
0.0627,0.0465,53.1716,-0.8761,0.0448,53.3998,-0.8094,0.0587,0.0246
0.0624,0.0463,53.2715,-0.8704,0.0457,53.4998,-0.8035,0.0595,0.0244
0.0621,0.0460,53.3713,-0.8645,0.0466,53.5998,-0.7975,0.0603,0.0243
0.0618,0.0458,53.4711,-0.8586,0.0475,53.6998,-0.7915,0.0610,0.0242
0.0614,0.0456,53.5710,-0.8527,0.0485,53.7998,-0.7853,0.0618,0.0240
0.0611,0.0453,53.6708,-0.8466,0.0494,53.8997,-0.7791,0.0626,0.0239
0.0608,0.0450,53.7706,-0.8404,0.0503,53.9997,-0.7728,0.0634,0.0238
0.0604,0.0448,53.8704,-0.8342,0.0512,54.0997,-0.7664,0.0641,0.0236
0.0601,0.0445,53.9702,-0.8279,0.0521,54.1997,-0.7599,0.0649,0.0235
0.0597,0.0443,54.0700,-0.8215,0.0530,54.2997,-0.7534,0.0657,0.0233
0.0593,0.0440,54.1698,-0.8150,0.0538,54.3997,-0.7468,0.0664,0.0232
0.0589,0.0437,54.2696,-0.8084,0.0547,54.4997,-0.7401,0.0671,0.0230
0.0586,0.0434,54.3694,-0.8018,0.0556,54.5997,-0.7333,0.0679,0.0229
0.0582,0.0431,54.4692,-0.7950,0.0565,54.6997,-0.7265,0.0686,0.0227
0.0578,0.0428,54.5690,-0.7882,0.0573,54.7997,-0.7196,0.0693,0.0225
0.0574,0.0426,54.6687,-0.7814,0.0582,54.8997,-0.7126,0.0700,0.0224
0.0570,0.0423,54.7685,-0.7744,0.0590,54.9997,-0.7056,0.0707,0.0222
0.0566,0.0419,54.8682,-0.7674,0.0599,55.0997,-0.6984,0.0714,0.0220
0.0562,0.0416,54.9680,-0.7602,0.0607,55.1997,-0.6912,0.0721,0.0219
0.0557,0.0413,55.0677,-0.7530,0.0616,55.2997,-0.6840,0.0728,0.0217
0.0553,0.0410,55.1675,-0.7458,0.0624,55.3997,-0.6767,0.0735,0.0215
0.0549,0.0407,55.2672,-0.7384,0.0632,55.4997,-0.6693,0.0742,0.0214
0.0544,0.0404,55.3670,-0.7310,0.0640,55.5997,-0.6618,0.0748,0.0212
0.0540,0.0400,55.4667,-0.7235,0.0648,55.6997,-0.6543,0.0755,0.0210
0.0535,0.0397,55.5664,-0.7160,0.0656,55.7997,-0.6467,0.0761,0.0208
0.0531,0.0394,55.6661,-0.7084,0.0664,55.8997,-0.6390,0.0768,0.0206
0.0526,0.0390,55.7658,-0.7007,0.0672,55.9997,-0.6313,0.0774,0.0204
0.0522,0.0387,55.8655,-0.6929,0.0680,56.0997,-0.6235,0.0780,0.0202
0.0517,0.0383,55.9652,-0.6851,0.0688,56.1997,-0.6157,0.0786,0.0201
0.0512,0.0380,56.0649,-0.6772,0.0695,56.2997,-0.6077,0.0792,0.0199
0.0507,0.0376,56.1646,-0.6692,0.0703,56.3997,-0.5998,0.0798,0.0197
0.0503,0.0373,56.2643,-0.6612,0.0710,56.4997,-0.5917,0.0804,0.0195
0.0498,0.0369,56.3640,-0.6531,0.0718,56.5997,-0.5836,0.0810,0.0193
0.0493,0.0366,56.4636,-0.6449,0.0725,56.6997,-0.5755,0.0816,0.0191
0.0488,0.0362,56.5633,-0.6367,0.0733,56.7997,-0.5673,0.0822,0.0189
0.0483,0.0358,56.6630,-0.6284,0.0740,56.8997,-0.5590,0.0827,0.0187
0.0478,0.0354,56.7626,-0.6200,0.0747,56.9997,-0.5507,0.0833,0.0185
0.0472,0.0351,56.8623,-0.6116,0.0754,57.0997,-0.5423,0.0838,0.0183
0.0467,0.0347,56.9619,-0.6031,0.0761,57.1997,-0.5339,0.0844,0.0180
