v,omega,x,y,phi,xr,yr,phir,delta
-0.0289,-0.0215,28.4349,0.3199,-0.0922,28.6001,0.2779,-0.0958,-0.0109
-0.0282,-0.0210,28.5344,0.3101,-0.0926,28.7001,0.2683,-0.0960,-0.0106
-0.0276,-0.0205,28.6339,0.3003,-0.0931,28.8001,0.2586,-0.0963,-0.0104
-0.0270,-0.0201,28.7334,0.2905,-0.0935,28.9001,0.2489,-0.0966,-0.0101
-0.0264,-0.0196,28.8329,0.2806,-0.0939,29.0001,0.2392,-0.0968,-0.0099
-0.0257,-0.0191,28.9324,0.2707,-0.0943,29.1001,0.2295,-0.0970,-0.0096
-0.0251,-0.0187,29.0319,0.2608,-0.0946,29.2001,0.2198,-0.0972,-0.0094
-0.0245,-0.0182,29.1314,0.2508,-0.0950,29.3001,0.2100,-0.0975,-0.0091
-0.0238,-0.0177,29.2310,0.2409,-0.0954,29.4001,0.2002,-0.0977,-0.0089
-0.0232,-0.0172,29.3305,0.2309,-0.0957,29.5001,0.1904,-0.0979,-0.0086
-0.0225,-0.0168,29.4300,0.2208,-0.0961,29.6001,0.1806,-0.0980,-0.0083
-0.0219,-0.0163,29.5294,0.2108,-0.0964,29.7001,0.1707,-0.0982,-0.0081
-0.0212,-0.0158,29.6289,0.2007,-0.0967,29.8001,0.1609,-0.0984,-0.0078
-0.0206,-0.0153,29.7284,0.1907,-0.0971,29.9001,0.1510,-0.0985,-0.0076
-0.0199,-0.0148,29.8279,0.1806,-0.0974,30.0001,0.1411,-0.0987,-0.0073
-0.0193,-0.0144,29.9274,0.1704,-0.0977,30.1001,0.1312,-0.0988,-0.0070
-0.0186,-0.0139,30.0269,0.1603,-0.0979,30.2001,0.1213,-0.0989,-0.0068
-0.0179,-0.0134,30.1264,0.1502,-0.0982,30.3001,0.1114,-0.0991,-0.0065
-0.0173,-0.0129,30.2259,0.1400,-0.0985,30.4001,0.1014,-0.0992,-0.0063
-0.0166,-0.0124,30.3253,0.1298,-0.0987,30.5001,0.0915,-0.0993,-0.0060
-0.0160,-0.0119,30.4248,0.1196,-0.0990,30.6001,0.0815,-0.0993,-0.0057
-0.0153,-0.0114,30.5243,0.1094,-0.0992,30.7001,0.0715,-0.0994,-0.0055
-0.0146,-0.0109,30.6238,0.0992,-0.0995,30.8001,0.0615,-0.0995,-0.0052
-0.0140,-0.0104,30.7233,0.0890,-0.0997,30.9001,0.0516,-0.0995,-0.0049
-0.0133,-0.0099,30.8227,0.0788,-0.0999,31.0001,0.0416,-0.0996,-0.0047
-0.0126,-0.0094,30.9222,0.0685,-0.1001,31.1001,0.0316,-0.0996,-0.0044
-0.0120,-0.0089,31.0217,0.0583,-0.1003,31.2001,0.0216,-0.0996,-0.0041
-0.0113,-0.0084,31.1212,0.0480,-0.1005,31.3001,0.0116,-0.0997,-0.0039
-0.0106,-0.0079,31.2206,0.0378,-0.1006,31.4001,0.0016,-0.0997,-0.0036
-0.0099,-0.0074,31.3201,0.0275,-0.1008,31.5001,-0.0084,-0.0997,-0.0033
-0.0093,-0.0069,31.4196,0.0173,-0.1009,31.6001,-0.0184,-0.0997,-0.0031
-0.0086,-0.0064,31.5190,0.0070,-0.1011,31.7001,-0.0284,-0.0996,-0.0028
-0.0079,-0.0059,31.6185,-0.0032,-0.1012,31.8001,-0.0384,-0.0996,-0.0025
-0.0072,-0.0054,31.7180,-0.0135,-0.1013,31.9001,-0.0484,-0.0996,-0.0023
-0.0066,-0.0049,31.8175,-0.0238,-0.1014,32.0001,-0.0584,-0.0995,-0.0020
-0.0059,-0.0044,31.9169,-0.0340,-0.1015,32.1001,-0.0684,-0.0994,-0.0017
-0.0052,-0.0039,32.0164,-0.0443,-0.1016,32.2001,-0.0783,-0.0994,-0.0015
-0.0045,-0.0034,32.1159,-0.0545,-0.1017,32.3001,-0.0883,-0.0993,-0.0012
-0.0038,-0.0029,32.2154,-0.0648,-0.1018,32.4001,-0.0983,-0.0992,-0.0009
-0.0032,-0.0024,32.3148,-0.0750,-0.1018,32.5001,-0.1082,-0.0991,-0.0006
-0.0025,-0.0019,32.4143,-0.0852,-0.1019,32.6001,-0.1181,-0.0990,-0.0004
-0.0018,-0.0014,32.5138,-0.0954,-0.1019,32.7001,-0.1281,-0.0989,-0.0001
-0.0011,-0.0009,32.6133,-0.1056,-0.1019,32.8001,-0.1380,-0.0987,0.0002
-0.0004,-0.0004,32.7127,-0.1158,-0.1020,32.9001,-0.1479,-0.0986,0.0004
0.0002,0.0001,32.8122,-0.1260,-0.1020,33.0001,-0.1578,-0.0984,0.0007
0.0009,0.0006,32.9117,-0.1362,-0.1020,33.1001,-0.1676,-0.0983,0.0010
0.0016,0.0011,33.0112,-0.1464,-0.1019,33.2001,-0.1775,-0.0981,0.0012
0.0023,0.0016,33.1107,-0.1565,-0.1019,33.3001,-0.1873,-0.0979,0.0015
0.0030,0.0021,33.2102,-0.1666,-0.1019,33.4001,-0.1971,-0.0977,0.0018
0.0036,0.0026,33.3096,-0.1767,-0.1019,33.5001,-0.2069,-0.0975,0.0020
0.0043,0.0031,33.4091,-0.1868,-0.1018,33.6001,-0.2167,-0.0973,0.0023
0.0050,0.0036,33.5086,-0.1969,-0.1017,33.7001,-0.2264,-0.0971,0.0026
0.0057,0.0041,33.6081,-0.2070,-0.1017,33.8001,-0.2362,-0.0969,0.0028
0.0063,0.0046,33.7076,-0.2170,-0.1016,33.9001,-0.2459,-0.0966,0.0031
0.0070,0.0051,33.8071,-0.2270,-0.1015,34.0001,-0.2555,-0.0964,0.0034
0.0077,0.0056,33.9066,-0.2370,-0.1014,34.1001,-0.2652,-0.0961,0.0037
0.0084,0.0061,34.0061,-0.2470,-0.1013,34.2001,-0.2748,-0.0959,0.0039
0.0090,0.0066,34.1056,-0.2569,-0.1012,34.3000,-0.2844,-0.0956,0.0042
0.0097,0.0071,34.2051,-0.2669,-0.1010,34.4000,-0.2940,-0.0953,0.0044
0.0104,0.0076,34.3046,-0.2767,-0.1009,34.5000,-0.3035,-0.0950,0.0047
0.0111,0.0081,34.4041,-0.2866,-0.1007,34.6000,-0.3131,-0.0947,0.0050
0.0117,0.0086,34.5037,-0.2964,-0.1006,34.7000,-0.3225,-0.0944,0.0052
0.0124,0.0091,34.6032,-0.3062,-0.1004,34.8000,-0.3320,-0.0941,0.0055
0.0131,0.0096,34.7027,-0.3160,-0.1002,34.9000,-0.3414,-0.0937,0.0058
0.0137,0.0101,34.8022,-0.3258,-0.1000,35.0000,-0.3508,-0.0934,0.0060
0.0144,0.0106,34.9018,-0.3355,-0.0998,35.1000,-0.3601,-0.0930,0.0063
0.0151,0.0111,35.0013,-0.3452,-0.0996,35.2000,-0.3694,-0.0927,0.0066
0.0157,0.0116,35.1008,-0.3548,-0.0994,35.3000,-0.3787,-0.0923,0.0068
0.0164,0.0120,35.2004,-0.3644,-0.0992,35.4000,-0.3880,-0.0919,0.0071
0.0170,0.0125,35.2999,-0.3740,-0.0989,35.5000,-0.3972,-0.0915,0.0073
0.0177,0.0130,35.3994,-0.3835,-0.0987,35.6000,-0.4063,-0.0911,0.0076
0.0184,0.0135,35.4990,-0.3930,-0.0984,35.7000,-0.4154,-0.0907,0.0079
0.0190,0.0140,35.5985,-0.4025,-0.0981,35.8000,-0.4245,-0.0903,0.0081
0.0197,0.0145,35.6981,-0.4119,-0.0979,35.9000,-0.4335,-0.0899,0.0084
0.0203,0.0150,35.7977,-0.4213,-0.0976,36.0000,-0.4425,-0.0894,0.0086
0.0210,0.0154,35.8972,-0.4306,-0.0973,36.1000,-0.4515,-0.0890,0.0089
0.0216,0.0159,35.9968,-0.4399,-0.0970,36.2000,-0.4604,-0.0885,0.0091
0.0223,0.0164,36.0964,-0.4492,-0.0966,36.3000,-0.4692,-0.0881,0.0094
0.0229,0.0169,36.1959,-0.4584,-0.0963,36.4000,-0.4780,-0.0876,0.0096
0.0235,0.0173,36.2955,-0.4675,-0.0960,36.5000,-0.4868,-0.0871,0.0099
0.0242,0.0178,36.3951,-0.4766,-0.0956,36.6000,-0.4955,-0.0866,0.0101
0.0248,0.0183,36.4947,-0.4857,-0.0953,36.7000,-0.5042,-0.0861,0.0104
0.0254,0.0188,36.5943,-0.4947,-0.0949,36.8000,-0.5128,-0.0856,0.0106
0.0261,0.0192,36.6939,-0.5037,-0.0945,36.9000,-0.5213,-0.0851,0.0109
0.0267,0.0197,36.7935,-0.5126,-0.0941,37.0000,-0.5298,-0.0846,0.0111
0.0273,0.0201,36.8931,-0.5215,-0.0937,37.1000,-0.5383,-0.0841,0.0114
0.0279,0.0206,36.9927,-0.5303,-0.0933,37.2000,-0.5467,-0.0835,0.0116
0.0286,0.0211,37.0923,-0.5391,-0.0929,37.3000,-0.5550,-0.0830,0.0119
0.0292,0.0215,37.1919,-0.5478,-0.0925,37.4000,-0.5633,-0.0824,0.0121
0.0298,0.0220,37.2916,-0.5564,-0.0921,37.5000,-0.5716,-0.0819,0.0123
0.0304,0.0224,37.3912,-0.5650,-0.0916,37.6000,-0.5797,-0.0813,0.0126
0.0310,0.0229,37.4908,-0.5736,-0.0912,37.7000,-0.5879,-0.0807,0.0128
0.0316,0.0233,37.5905,-0.5821,-0.0907,37.8000,-0.5959,-0.0801,0.0131
0.0322,0.0238,37.6901,-0.5905,-0.0903,37.9000,-0.6039,-0.0795,0.0133
0.0328,0.0242,37.7898,-0.5989,-0.0898,38.0000,-0.6119,-0.0789,0.0135
0.0334,0.0247,37.8894,-0.6072,-0.0893,38.1000,-0.6197,-0.0783,0.0138
0.0340,0.0251,37.9891,-0.6154,-0.0888,38.2000,-0.6276,-0.0777,0.0140
0.0346,0.0255,38.0888,-0.6236,-0.0883,38.3000,-0.6353,-0.0771,0.0142
0.0352,0.0260,38.1884,-0.6318,-0.0878,38.4000,-0.6430,-0.0764,0.0145
0.0358,0.0264,38.2881,-0.6398,-0.0873,38.5000,-0.6506,-0.0758,0.0147
0.0364,0.0268,38.3878,-0.6478,-0.0868,38.6000,-0.6582,-0.0751,0.0149
0.0369,0.0273,38.4875,-0.6558,-0.0862,38.7000,-0.6657,-0.0745,0.0151
0.0375,0.0277,38.5872,-0.6636,-0.0857,38.8000,-0.6731,-0.0738,0.0154
0.0381,0.0281,38.6869,-0.6715,-0.0851,38.9000,-0.6805,-0.0731,0.0156
0.0386,0.0285,38.7866,-0.6792,-0.0846,39.0000,-0.6878,-0.0725,0.0158
0.0392,0.0290,38.8863,-0.6869,-0.0840,39.1000,-0.6950,-0.0718,0.0160
0.0398,0.0294,38.9860,-0.6945,-0.0834,39.2000,-0.7021,-0.0711,0.0162
0.0403,0.0298,39.0857,-0.7020,-0.0828,39.3000,-0.7092,-0.0704,0.0165
0.0409,0.0302,39.1854,-0.7095,-0.0822,39.4000,-0.7162,-0.0697,0.0167
0.0414,0.0306,39.2852,-0.7169,-0.0816,39.5000,-0.7232,-0.0690,0.0169
0.0420,0.0310,39.3849,-0.7242,-0.0810,39.6000,-0.7301,-0.0682,0.0171
0.0425,0.0314,39.4846,-0.7315,-0.0804,39.7000,-0.7369,-0.0675,0.0173
0.0430,0.0318,39.5844,-0.7387,-0.0798,39.8000,-0.7436,-0.0668,0.0175
0.0436,0.0322,39.6841,-0.7458,-0.0791,39.9000,-0.7502,-0.0660,0.0177
0.0441,0.0326,39.7839,-0.7528,-0.0785,40.0000,-0.7568,-0.0653,0.0179
0.0446,0.0330,39.8836,-0.7598,-0.0778,40.1000,-0.7633,-0.0645,0.0181
0.0451,0.0334,39.9834,-0.7666,-0.0772,40.2000,-0.7697,-0.0638,0.0183
0.0456,0.0337,40.0832,-0.7735,-0.0765,40.3000,-0.7761,-0.0630,0.0185
0.0462,0.0341,40.1830,-0.7802,-0.0758,40.4000,-0.7823,-0.0622,0.0187
0.0467,0.0345,40.2827,-0.7868,-0.0751,40.5000,-0.7885,-0.0614,0.0189
0.0472,0.0349,40.3825,-0.7934,-0.0745,40.6000,-0.7946,-0.0606,0.0191
0.0477,0.0352,40.4823,-0.7999,-0.0738,40.7000,-0.8007,-0.0598,0.0193
0.0481,0.0356,40.5821,-0.8063,-0.0731,40.7999,-0.8066,-0.0590,0.0195
0.0486,0.0359,40.6819,-0.8127,-0.0723,40.8999,-0.8125,-0.0582,0.0197
0.0491,0.0363,40.7817,-0.8189,-0.0716,40.9999,-0.8183,-0.0574,0.0199
0.0496,0.0367,40.8816,-0.8251,-0.0709,41.0999,-0.8240,-0.0566,0.0201
0.0501,0.0370,40.9814,-0.8312,-0.0702,41.1999,-0.8296,-0.0558,0.0203
0.0505,0.0374,41.0812,-0.8372,-0.0694,41.2999,-0.8351,-0.0549,0.0204
0.0510,0.0377,41.1810,-0.8431,-0.0687,41.3999,-0.8406,-0.0541,0.0206
0.0515,0.0380,41.2809,-0.8490,-0.0679,41.4999,-0.8460,-0.0533,0.0208
0.0519,0.0384,41.3807,-0.8547,-0.0672,41.5999,-0.8513,-0.0524,0.0210
0.0524,0.0387,41.4805,-0.8604,-0.0664,41.6999,-0.8565,-0.0516,0.0211
0.0528,0.0390,41.5804,-0.8660,-0.0656,41.7999,-0.8616,-0.0507,0.0213
0.0532,0.0394,41.6802,-0.8715,-0.0648,41.8999,-0.8666,-0.0499,0.0215
0.0537,0.0397,41.7801,-0.8769,-0.0641,41.9999,-0.8716,-0.0490,0.0216
0.0541,0.0400,41.8800,-0.8823,-0.0633,42.0999,-0.8764,-0.0481,0.0218
0.0545,0.0403,41.9798,-0.8875,-0.0625,42.1999,-0.8812,-0.0472,0.0220
0.0549,0.0406,42.0797,-0.8927,-0.0617,42.2999,-0.8859,-0.0464,0.0221
0.0553,0.0409,42.1796,-0.8977,-0.0608,42.3999,-0.8905,-0.0455,0.0223
0.0557,0.0412,42.2795,-0.9027,-0.0600,42.4999,-0.8950,-0.0446,0.0224
0.0561,0.0415,42.3794,-0.9076,-0.0592,42.5999,-0.8994,-0.0437,0.0226
0.0565,0.0418,42.4792,-0.9124,-0.0584,42.6999,-0.9037,-0.0428,0.0227
0.0569,0.0421,42.5791,-0.9171,-0.0575,42.7999,-0.9080,-0.0419,0.0229
0.0573,0.0424,42.6790,-0.9217,-0.0567,42.8999,-0.9121,-0.0410,0.0230
0.0577,0.0427,42.7789,-0.9262,-0.0558,42.9999,-0.9162,-0.0401,0.0232
0.0581,0.0430,42.8789,-0.9306,-0.0550,43.0999,-0.9201,-0.0391,0.0233
0.0584,0.0432,42.9788,-0.9350,-0.0541,43.1999,-0.9240,-0.0382,0.0235
0.0588,0.0435,43.0787,-0.9392,-0.0533,43.2999,-0.9278,-0.0373,0.0236
0.0592,0.0438,43.1786,-0.9434,-0.0524,43.3999,-0.9315,-0.0364,0.0237
0.0595,0.0440,43.2785,-0.9474,-0.0515,43.4999,-0.9350,-0.0354,0.0239
0.0598,0.0443,43.3785,-0.9514,-0.0506,43.5999,-0.9385,-0.0345,0.0240
0.0602,0.0445,43.4784,-0.9553,-0.0498,43.6999,-0.9420,-0.0336,0.0241
0.0605,0.0448,43.5783,-0.9590,-0.0489,43.7999,-0.9453,-0.0326,0.0243
0.0608,0.0450,43.6783,-0.9627,-0.0480,43.8999,-0.9485,-0.0317,0.0244
0.0612,0.0452,43.7782,-0.9663,-0.0471,43.9999,-0.9516,-0.0307,0.0245
0.0615,0.0455,43.8782,-0.9698,-0.0462,44.0999,-0.9546,-0.0298,0.0246
0.0618,0.0457,43.9781,-0.9732,-0.0453,44.1999,-0.9576,-0.0288,0.0247
0.0621,0.0459,44.0781,-0.9764,-0.0443,44.2999,-0.9604,-0.0279,0.0249
0.0624,0.0462,44.1780,-0.9796,-0.0434,44.3999,-0.9631,-0.0269,0.0250
0.0627,0.0464,44.2780,-0.9827,-0.0425,44.4999,-0.9658,-0.0259,0.0251
0.0629,0.0466,44.3779,-0.9857,-0.0416,44.5999,-0.9683,-0.0250,0.0252
0.0632,0.0468,44.4779,-0.9886,-0.0406,44.6999,-0.9708,-0.0240,0.0253
0.0635,0.0470,44.5779,-0.9914,-0.0397,44.7999,-0.9731,-0.0230,0.0254
0.0638,0.0472,44.6778,-0.9941,-0.0388,44.8999,-0.9754,-0.0221,0.0255
0.0640,0.0474,44.7778,-0.9967,-0.0378,44.9999,-0.9775,-0.0211,0.0256
0.0643,0.0476,44.8778,-0.9992,-0.0369,45.0999,-0.9796,-0.0201,0.0257
0.0645,0.0477,44.9778,-1.0016,-0.0359,45.1999,-0.9815,-0.0191,0.0258
0.0648,0.0479,45.0778,-1.0039,-0.0350,45.2999,-0.9834,-0.0181,0.0259
0.0650,0.0481,45.1777,-1.0061,-0.0340,45.3999,-0.9852,-0.0172,0.0259
0.0652,0.0483,45.2777,-1.0082,-0.0330,45.4999,-0.9868,-0.0162,0.0260
0.0654,0.0484,45.3777,-1.0102,-0.0321,45.5999,-0.9884,-0.0152,0.0261
0.0656,0.0486,45.4777,-1.0121,-0.0311,45.6999,-0.9899,-0.0142,0.0262
0.0658,0.0487,45.5777,-1.0139,-0.0301,45.7999,-0.9912,-0.0132,0.0263
0.0660,0.0489,45.6777,-1.0156,-0.0292,45.8999,-0.9925,-0.0122,0.0263
0.0662,0.0490,45.7777,-1.0172,-0.0282,45.9999,-0.9937,-0.0112,0.0264
0.0664,0.0492,45.8777,-1.0187,-0.0272,46.0999,-0.9948,-0.0102,0.0265
0.0666,0.0493,45.9777,-1.0201,-0.0262,46.1999,-0.9957,-0.0092,0.0265
0.0668,0.0494,46.0777,-1.0214,-0.0252,46.2999,-0.9966,-0.0082,0.0266
0.0669,0.0496,46.1777,-1.0226,-0.0242,46.3999,-0.9974,-0.0072,0.0267
0.0671,0.0497,46.2777,-1.0237,-0.0233,46.4999,-0.9981,-0.0062,0.0267
0.0673,0.0498,46.3777,-1.0247,-0.0223,46.5999,-0.9986,-0.0052,0.0268
0.0674,0.0499,46.4777,-1.0255,-0.0213,46.6999,-0.9991,-0.0042,0.0268
0.0675,0.0500,46.5777,-1.0263,-0.0203,46.7999,-0.9995,-0.0032,0.0269
0.0677,0.0501,46.6777,-1.0270,-0.0193,46.8999,-0.9997,-0.0022,0.0269
0.0678,0.0502,46.7777,-1.0276,-0.0183,46.9999,-0.9999,-0.0012,0.0270
0.0679,0.0503,46.8777,-1.0280,-0.0173,47.0999,-1.0000,-0.0002,0.0270
0.0680,0.0504,46.9777,-1.0284,-0.0163,47.1999,-1.0000,0.0008,0.0270
0.0681,0.0504,47.0778,-1.0287,-0.0152,47.2999,-0.9998,0.0018,0.0271
0.0682,0.0505,47.1778,-1.0288,-0.0142,47.3998,-0.9996,0.0028,0.0271
0.0683,0.0506,47.2778,-1.0289,-0.0132,47.4998,-0.9993,0.0038,0.0271
0.0684,0.0506,47.3778,-1.0288,-0.0122,47.5998,-0.9989,0.0048,0.0272
0.0685,0.0507,47.4778,-1.0287,-0.0112,47.6998,-0.9983,0.0058,0.0272
0.0685,0.0508,47.5778,-1.0284,-0.0102,47.7998,-0.9977,0.0068,0.0272
0.0686,0.0508,47.6778,-1.0281,-0.0092,47.8998,-0.9970,0.0078,0.0272
0.0687,0.0508,47.7778,-1.0276,-0.0082,47.9998,-0.9962,0.0087,0.0272
0.0687,0.0509,47.8778,-1.0271,-0.0071,48.0998,-0.9952,0.0097,0.0273
0.0688,0.0509,47.9778,-1.0264,-0.0061,48.1998,-0.9942,0.0107,0.0273
0.0688,0.0509,48.0778,-1.0257,-0.0051,48.2998,-0.9931,0.0117,0.0273
0.0688,0.0510,48.1778,-1.0248,-0.0041,48.3998,-0.9919,0.0127,0.0273
0.0688,0.0510,48.2778,-1.0238,-0.0031,48.4998,-0.9905,0.0137,0.0273
0.0689,0.0510,48.3778,-1.0228,-0.0020,48.5998,-0.9891,0.0147,0.0273
0.0689,0.0510,48.4779,-1.0216,-0.0010,48.6998,-0.9876,0.0157,0.0273
0.0689,0.0510,48.5779,-1.0203,-0.0000,48.7998,-0.9860,0.0167,0.0273
0.0689,0.0510,48.6779,-1.0189,0.0010,48.8998,-0.9843,0.0177,0.0273
0.0688,0.0510,48.7779,-1.0175,0.0020,48.9998,-0.9825,0.0186,0.0273
0.0688,0.0510,48.8778,-1.0159,0.0030,49.0998,-0.9805,0.0196,0.0272
0.0688,0.0509,48.9778,-1.0142,0.0041,49.1998,-0.9785,0.0206,0.0272
0.0688,0.0509,49.0778,-1.0124,0.0051,49.2998,-0.9764,0.0216,0.0272
0.0687,0.0509,49.1778,-1.0105,0.0061,49.3998,-0.9742,0.0226,0.0272
0.0687,0.0509,49.2778,-1.0085,0.0071,49.4998,-0.9719,0.0235,0.0272
0.0686,0.0508,49.3778,-1.0065,0.0081,49.5998,-0.9695,0.0245,0.0271
0.0685,0.0508,49.4778,-1.0043,0.0092,49.6998,-0.9670,0.0255,0.0271
0.0685,0.0507,49.5778,-1.0020,0.0102,49.7998,-0.9644,0.0264,0.0271
0.0684,0.0507,49.6778,-0.9996,0.0112,49.8998,-0.9617,0.0274,0.0270
0.0683,0.0506,49.7777,-0.9971,0.0122,49.9998,-0.9589,0.0284,0.0270
0.0682,0.0505,49.8777,-0.9945,0.0132,50.0998,-0.9560,0.0293,0.0269
0.0681,0.0505,49.9777,-0.9918,0.0142,50.1998,-0.9531,0.0303,0.0269
0.0680,0.0504,50.0777,-0.9891,0.0152,50.2998,-0.9500,0.0312,0.0268
0.0679,0.0503,50.1776,-0.9862,0.0162,50.3998,-0.9468,0.0322,0.0268
0.0678,0.0502,50.2776,-0.9832,0.0172,50.4998,-0.9436,0.0331,0.0267
0.0677,0.0501,50.3775,-0.9801,0.0182,50.5998,-0.9402,0.0341,0.0267
0.0675,0.0500,50.4775,-0.9769,0.0193,50.6998,-0.9367,0.0350,0.0266
0.0674,0.0499,50.5775,-0.9737,0.0203,50.7998,-0.9332,0.0359,0.0266
0.0672,0.0498,50.6774,-0.9703,0.0213,50.8998,-0.9296,0.0369,0.0265
0.0671,0.0497,50.7774,-0.9668,0.0222,50.9998,-0.9258,0.0378,0.0264
0.0669,0.0496,50.8773,-0.9633,0.0232,51.0998,-0.9220,0.0387,0.0264
0.0668,0.0495,50.9773,-0.9596,0.0242,51.1998,-0.9181,0.0396,0.0263
0.0666,0.0493,51.0772,-0.9558,0.0252,51.2998,-0.9141,0.0405,0.0262
0.0664,0.0492,51.1771,-0.9520,0.0262,51.3998,-0.9100,0.0414,0.0261
0.0662,0.0491,51.2771,-0.9480,0.0272,51.4998,-0.9058,0.0424,0.0261
0.0660,0.0489,51.3770,-0.9440,0.0282,51.5998,-0.9015,0.0433,0.0260
0.0658,0.0488,51.4769,-0.9399,0.0292,51.6998,-0.8971,0.0441,0.0259
0.0656,0.0486,51.5768,-0.9356,0.0301,51.7998,-0.8927,0.0450,0.0258
0.0654,0.0485,51.6767,-0.9313,0.0311,51.8998,-0.8881,0.0459,0.0257
0.0652,0.0483,51.7767,-0.9269,0.0321,51.9998,-0.8835,0.0468,0.0256
0.0649,0.0481,51.8766,-0.9224,0.0330,52.0998,-0.8787,0.0477,0.0255
0.0647,0.0480,51.9765,-0.9178,0.0340,52.1998,-0.8739,0.0486,0.0254
0.0645,0.0478,52.0764,-0.9131,0.0350,52.2998,-0.8690,0.0494,0.0253
0.0642,0.0476,52.1763,-0.9083,0.0359,52.3998,-0.8640,0.0503,0.0252
0.0640,0.0474,52.2761,-0.9034,0.0369,52.4998,-0.8589,0.0512,0.0251
0.0637,0.0472,52.3760,-0.8985,0.0378,52.5998,-0.8538,0.0520,0.0250
0.0634,0.0470,52.4759,-0.8934,0.0388,52.6998,-0.8485,0.0529,0.0249
0.0632,0.0468,52.5758,-0.8883,0.0397,52.7998,-0.8432,0.0537,0.0248
0.0629,0.0466,52.6757,-0.8830,0.0406,52.8998,-0.8378,0.0545,0.0247
0.0626,0.0464,52.7755,-0.8777,0.0416,52.9998,-0.8323,0.0554,0.0245
0.0623,0.0462,52.8754,-0.8723,0.0425,53.0998,-0.8267,0.0562,0.0244
0.0620,0.0460,52.9752,-0.8668,0.0434,53.1998,-0.8210,0.0570,0.0243
0.0617,0.0457,53.0751,-0.8612,0.0443,53.2998,-0.8153,0.0578,0.0242
0.0614,0.0455,53.1749,-0.8556,0.0453,53.3998,-0.8094,0.0587,0.0240
0.0611,0.0453,53.2748,-0.8498,0.0462,53.4998,-0.8035,0.0595,0.0239
0.0608,0.0450,53.3746,-0.8440,0.0471,53.5998,-0.7975,0.0603,0.0238
0.0604,0.0448,53.4744,-0.8381,0.0480,53.6998,-0.7915,0.0610,0.0236
0.0601,0.0445,53.5743,-0.8321,0.0489,53.7998,-0.7853,0.0618,0.0235
0.0597,0.0443,53.6741,-0.8260,0.0498,53.8997,-0.7791,0.0626,0.0234
0.0594,0.0440,53.7739,-0.8198,0.0506,53.9997,-0.7728,0.0634,0.0232
0.0590,0.0438,53.8737,-0.8136,0.0515,54.0997,-0.7664,0.0641,0.0231
0.0587,0.0435,53.9735,-0.8072,0.0524,54.1997,-0.7599,0.0649,0.0229
0.0583,0.0432,54.0733,-0.8008,0.0533,54.2997,-0.7534,0.0657,0.0228
0.0579,0.0430,54.1731,-0.7943,0.0541,54.3997,-0.7468,0.0664,0.0226
0.0576,0.0427,54.2729,-0.7878,0.0550,54.4997,-0.7401,0.0671,0.0225
0.0572,0.0424,54.3727,-0.7811,0.0558,54.5997,-0.7333,0.0679,0.0223
0.0568,0.0421,54.4725,-0.7744,0.0567,54.6997,-0.7265,0.0686,0.0222
0.0564,0.0418,54.5723,-0.7676,0.0575,54.7997,-0.7196,0.0693,0.0220
0.0560,0.0415,54.6720,-0.7607,0.0584,54.8997,-0.7126,0.0700,0.0218
0.0556,0.0412,54.7718,-0.7538,0.0592,54.9997,-0.7056,0.0707,0.0217
0.0552,0.0409,54.8716,-0.7467,0.0600,55.0997,-0.6984,0.0714,0.0215
0.0548,0.0406,54.9713,-0.7396,0.0608,55.1997,-0.6912,0.0721,0.0213
0.0543,0.0403,55.0711,-0.7325,0.0617,55.2997,-0.6840,0.0728,0.0212
0.0539,0.0400,55.1708,-0.7252,0.0625,55.3997,-0.6767,0.0735,0.0210
0.0535,0.0397,55.2705,-0.7179,0.0633,55.4997,-0.6693,0.0742,0.0208
0.0530,0.0393,55.3703,-0.7105,0.0641,55.5997,-0.6618,0.0748,0.0206
0.0526,0.0390,55.4700,-0.7031,0.0648,55.6997,-0.6543,0.0755,0.0204
0.0522,0.0387,55.5697,-0.6955,0.0656,55.7997,-0.6467,0.0761,0.0203
0.0517,0.0383,55.6694,-0.6879,0.0664,55.8997,-0.6390,0.0768,0.0201
0.0512,0.0380,55.7691,-0.6803,0.0672,55.9997,-0.6313,0.0774,0.0199
0.0508,0.0377,55.8689,-0.6725,0.0679,56.0997,-0.6235,0.0780,0.0197
0.0503,0.0373,55.9686,-0.6647,0.0687,56.1997,-0.6157,0.0786,0.0195
0.0498,0.0370,56.0682,-0.6569,0.0694,56.2997,-0.6077,0.0792,0.0193
0.0494,0.0366,56.1679,-0.6489,0.0702,56.3997,-0.5998,0.0798,0.0191
0.0489,0.0363,56.2676,-0.6409,0.0709,56.4997,-0.5917,0.0804,0.0189
0.0484,0.0359,56.3673,-0.6329,0.0716,56.5997,-0.5836,0.0810,0.0187
0.0479,0.0355,56.4670,-0.6248,0.0723,56.6997,-0.5755,0.0816,0.0185
0.0474,0.0352,56.5666,-0.6166,0.0730,56.7997,-0.5673,0.0822,0.0183
0.0469,0.0348,56.6663,-0.6083,0.0738,56.8997,-0.5590,0.0827,0.0181
0.0464,0.0344,56.7660,-0.6000,0.0744,56.9997,-0.5507,0.0833,0.0179
0.0459,0.0340,56.8656,-0.5917,0.0751,57.0997,-0.5423,0.0838,0.0177
0.0454,0.0337,56.9653,-0.5832,0.0758,57.1997,-0.5339,0.0844,0.0175
